Date,Open,High,Low,Close,Volume
2013-03-18,402.89,406.77,401.12,404.29,1838552
2013-03-19,406.01,410.02,403.62,406.05,2098176
2013-03-20,408.81,409.15,406.11,407.75,1464122
2013-03-21,406.04,408.85,405.32,406.02,1477590
2013-03-22,407.77,408.02,405.21,405.55,1491678
2013-03-25,406.6,410.01,403.8,405.21,1712684
2013-03-26,407.14,407.39,404.29,406.6,1191912
2013-03-27,403.73,403.89,401.05,401.72,2163295
2013-03-28,402.38,403.08,397.03,397.48,2287712
2013-04-01,397.89,401.51,397.01,400.98,1807580
2013-04-02,402.66,407.81,402.39,406.91,2041713
2013-04-03,407.12,407.49,400.72,403.49,1738753
2013-04-04,402.52,403.27,396.03,397.92,2448102
2013-04-05,393.41,393.88,388.58,391.9,3433994
2013-04-08,389.75,390.15,384.57,387.8,2832718
2013-04-09,388.13,392.26,386.93,389.2,2157928
2013-04-10,391.84,396.56,388.38,395.47,1978862
2013-04-11,396.82,396.93,392.41,395.58,2028766
2013-04-12,396.38,396.44,391.84,395.41,1636829
2013-04-15,393.36,398.89,388.89,391.34,2454767
2013-04-16,393.68,398.39,392.34,397.07,1742374
2013-04-17,393.76,395.81,389.43,391.66,2037355
2013-04-18,393.06,393.28,381.0,383.33,3328777
2013-04-19,384.95,402.11,383.5,400.32,5804316
2013-04-22,400.69,402.37,387.88,400.45,2883407
2013-04-23,400.89,408.15,400.57,404.34,2299900
2013-04-24,404.45,409.4,404.39,407.12,1829151
2013-04-25,408.52,408.63,404.21,404.94,1992301
2013-04-26,404.19,404.26,398.68,401.1,2488237
2013-04-29,402.01,411.75,401.89,409.93,2301967
2013-04-30,409.9,414.22,409.24,412.68,2306836
2013-05-01,412.03,412.76,408.58,410.61,1455634
2013-05-02,410.45,417.68,409.92,415.21,2018546
2013-05-03,418.89,423.81,418.41,423.27,2512661
2013-05-06,424.54,431.34,424.54,431.19,2141834
2013-05-07,431.92,432.35,425.75,429.03,1967986
2013-05-08,428.92,437.36,426.87,437.24,2468403
2013-05-09,435.84,440.26,434.54,436.16,2200758
2013-05-10,438.08,440.7,436.5,440.54,1900717
2013-05-13,439.87,441.66,437.11,439.19,1448730
2013-05-14,439.18,444.78,439.0,443.98,1581296
2013-05-15,448.18,458.63,447.44,458.39,3995319
2013-05-16,459.95,460.44,451.44,452.37,3211738
2013-05-17,455.45,457.19,450.7,455.03,2792663
2013-05-20,452.94,460.75,452.94,454.71,2272942
2013-05-21,454.45,456.27,449.24,453.92,1983385
2013-05-22,451.72,455.1,443.87,445.14,2561294
2013-05-23,438.93,445.41,437.42,441.82,2279347
2013-05-24,438.05,439.84,435.93,437.08,2296760
2013-05-28,442.18,446.5,440.63,441.06,2257714
2013-05-29,438.28,439.42,432.56,434.58,2014246
2013-05-30,435.38,439.88,433.63,435.8,2120987
2013-05-31,434.48,438.93,434.18,436.03,1969857
2013-06-03,436.92,437.41,427.92,434.24,2476996
2013-06-04,434.35,435.72,427.45,429.97,1868745
2013-06-05,431.67,435.15,428.98,430.27,2107041
2013-06-06,432.57,433.59,424.02,432.74,2579605
2013-06-07,435.63,440.43,433.08,440.29,2675269
2013-06-10,441.48,445.93,440.47,445.54,2338184
2013-06-11,442.41,443.93,440.19,440.33,1757693
2013-06-12,443.16,443.43,435.25,436.41,2205049
2013-06-13,434.91,440.26,433.17,438.93,2071259
2013-06-14,440.48,442.78,437.49,437.94,2245176
2013-06-17,440.04,445.15,439.57,443.55,2147298
2013-06-18,444.76,450.94,444.61,450.75,2167878
2013-06-19,451.12,455.86,449.19,450.78,2917112
2013-06-20,447.43,450.94,442.08,442.8,3377578
2013-06-21,444.6,445.37,436.96,440.89,3982354
2013-06-24,436.36,438.59,432.04,435.32,3020242
2013-06-25,439.06,440.27,432.67,433.52,2553889
2013-06-26,437.3,439.43,435.71,437.25,1832735
2013-06-27,439.83,442.77,438.75,438.96,1926554
2013-06-28,437.87,441.35,437.52,440.61,2350049
2013-07-01,443.65,446.47,442.93,444.37,1726780
2013-07-02,445.53,445.93,439.06,441.58,1891812
2013-07-03,440.38,445.02,439.68,443.64,1048628
2013-07-05,445.44,448.14,444.1,447.18,1701830
2013-07-08,450.04,453.57,448.98,452.98,1970157
2013-07-09,455.94,456.92,449.43,453.06,1979338
2013-07-10,452.16,456.01,450.63,453.43,1715973
2013-07-11,456.94,460.85,454.7,460.57,2587845
2013-07-12,460.45,461.95,458.06,461.95,2568942
2013-07-15,462.6,464.45,458.62,462.79,1961361
2013-07-16,464.01,464.44,457.39,460.25,1983527
2013-07-17,460.95,463.88,458.59,459.72,1506168
2013-07-18,459.94,460.45,452.03,455.78,3634430
2013-07-19,443.74,451.91,438.23,448.73,7363398
2013-07-22,451.44,456.78,448.94,455.79,2904179
2013-07-23,455.79,456.94,450.22,452.34,2046745
2013-07-24,454.07,455.59,450.79,451.89,2080778
2013-07-25,447.37,448.86,443.47,444.28,3005227
2013-07-26,443.93,445.43,441.43,443.1,1778244
2013-07-29,442.88,447.84,440.87,441.56,1893042
2013-07-30,443.16,448.24,440.86,445.89,1756116
2013-07-31,446.93,448.69,443.52,444.31,2173446
2013-08-01,447.93,452.71,447.93,452.55,2138314
2013-08-02,452.16,453.94,450.85,453.72,1717765
2013-08-05,453.13,453.2,450.04,452.94,1309921
2013-08-06,452.78,455.3,448.3,448.72,1506475
2013-08-07,447.95,449.66,444.98,445.76,1380382
2013-08-08,448.18,448.35,443.08,446.76,1488045
2013-08-09,445.71,448.19,445.43,445.64,1323761
2013-08-12,443.88,443.93,441.25,443.18,1377354
2013-08-13,443.85,444.68,438.52,441.05,1420462
2013-08-14,439.61,440.54,434.0,435.33,2083229
2013-08-15,432.64,432.88,429.42,430.25,1870812
2013-08-16,431.06,431.64,428.69,428.87,1675387
2013-08-19,429.27,436.42,429.14,433.24,1811425
2013-08-20,434.6,436.48,432.19,433.13,1236259
2013-08-21,435.75,438.88,433.67,435.09,1761596
2013-08-22,436.77,437.8,435.55,437.28,870491
2013-08-23,439.34,439.43,435.3,435.53,1077093
2013-08-26,435.42,437.87,433.45,433.62,1056184
2013-08-27,430.23,432.28,424.36,425.49,1734031
2013-08-28,425.54,428.12,424.3,424.69,1330324
2013-08-29,424.95,430.61,424.71,428.13,1478494
2013-08-30,428.3,429.44,423.19,423.86,1861554
2013-09-03,427.59,433.52,427.39,430.61,2047736
2013-09-04,430.59,437.17,428.0,436.24,2041640
2013-09-05,437.17,440.37,436.23,440.21,1292601
2013-09-06,441.65,442.32,437.29,440.22,1561755
2013-09-09,442.29,445.31,441.64,444.46,1235064
2013-09-10,445.44,446.43,442.43,444.77,1287836
2013-09-11,444.7,448.92,443.47,448.53,1610677
2013-09-12,449.14,449.39,445.44,446.97,1095465
2013-09-13,447.68,448.27,442.85,444.97,1326886
2013-09-16,448.53,448.94,442.86,444.31,1341311
2013-09-17,444.14,444.63,440.93,443.48,1260257
2013-09-18,443.6,452.42,441.96,452.1,1937266
2013-09-19,453.43,453.43,448.13,449.63,1598201
2013-09-20,449.63,452.5,448.24,451.99,4348349
2013-09-23,448.51,451.23,443.03,443.68,1778378
2013-09-24,443.68,445.48,441.13,443.85,1486783
2013-09-25,443.7,443.7,438.22,439.04,1654113
2013-09-26,439.58,441.8,437.92,439.51,1260307
2013-09-27,437.83,439.19,436.08,438.62,1258822
2013-09-30,434.96,440.85,434.58,438.38,1723763
2013-10-01,440.55,444.27,440.45,443.93,1685208
2013-10-02,441.79,445.11,439.34,444.43,1496334
2013-10-03,444.43,447.48,436.47,438.47,2119212
2013-10-04,437.92,439.18,435.42,436.6,1358454
2013-10-07,434.15,437.42,432.47,433.29,1294017
2013-10-08,433.08,433.41,426.23,427.25,1945418
2013-10-09,428.56,431.74,421.9,428.35,2653118
2013-10-10,432.34,434.84,430.52,434.54,2258931
2013-10-11,433.44,437.16,433.07,436.42,1408912
2013-10-14,433.75,438.55,433.11,438.48,1243673
2013-10-15,438.3,443.24,437.42,441.43,1594777
2013-10-16,443.36,449.6,442.43,449.45,2011786
2013-10-17,446.93,448.88,443.29,444.83,4256622
2013-10-18,488.76,508.22,487.47,506.19,11584258
2013-10-21,506.22,509.99,500.26,502.14,3633166
2013-10-22,502.99,506.99,498.38,503.99,2211479
2013-10-23,500.99,517.88,500.8,516.2,2667586
2013-10-24,516.44,520.79,512.9,513.27,2093154
2013-10-25,514.91,514.91,505.86,508.09,2030838
2013-10-28,508.09,512.21,506.98,507.99,1166400
2013-10-29,510.04,518.97,507.24,518.62,1608296
2013-10-30,519.22,519.26,513.5,515.71,1327100
2013-10-31,514.96,521.27,512.48,515.79,1640035
2013-11-01,516.4,518.5,513.05,514.02,1283938
2013-11-04,516.25,516.69,511.51,513.55,1139185
2013-11-05,510.67,516.33,509.2,511.26,1181488
2013-11-06,513.3,514.0,508.18,511.87,914624
2013-11-07,511.8,512.46,504.31,504.46,1680071
2013-11-08,504.86,509.74,504.74,508.51,1294508
2013-11-11,505.24,508.46,504.49,505.79,1112778
2013-11-12,504.34,509.27,502.99,506.38,1218960
2013-11-13,503.86,516.93,503.74,516.74,1584004
2013-11-14,517.46,520.38,515.67,518.12,1168469
2013-11-15,517.94,519.5,515.66,517.28,1277772
2013-11-18,518.38,524.88,515.12,516.28,1760249
2013-11-19,516.36,517.88,512.02,513.1,1131619
2013-11-20,515.47,517.18,510.67,511.65,965535
2013-11-21,514.0,519.66,513.5,517.54,1092497
2013-11-22,517.21,518.59,515.11,516.45,1254310
2013-11-25,519.08,527.11,518.01,523.47,1613009
2013-11-26,524.81,531.26,521.97,529.72,2287182
2013-11-27,531.53,534.52,530.51,532.07,1123559
2013-11-29,531.6,533.83,530.24,530.31,1192773
2013-12-02,532.27,533.69,525.89,527.75,1375234
2013-12-03,525.98,532.24,525.02,527.14,1678054
2013-12-04,526.19,532.51,525.51,529.6,1192139
2013-12-05,529.11,530.34,526.05,529.18,1134919
2013-12-06,535.41,535.52,530.55,535.45,1431235
2013-12-09,536.01,541.68,534.53,539.59,1484103
2013-12-10,538.6,546.68,538.35,542.86,1856112
2013-12-11,544.23,546.19,538.11,539.17,1711835
2013-12-12,540.31,542.0,535.02,535.5,1596498
2013-12-13,538.22,538.67,529.46,530.91,2164759
2013-12-16,532.52,537.87,531.52,537.01,1606175
2013-12-17,536.93,540.9,534.71,535.45,1539917
2013-12-18,536.44,543.0,530.03,542.9,2212546
2013-12-19,540.91,546.52,540.06,543.64,1666006
2013-12-20,544.68,551.12,544.53,550.84,3267417
2013-12-23,554.46,558.44,553.1,558.09,1723430
2013-12-24,558.03,558.16,554.59,556.46,734170
2013-12-26,557.55,560.04,554.88,559.27,1338507
2013-12-27,560.54,560.68,557.01,559.74,1570140
2013-12-30,560.71,560.79,555.05,555.27,1236709
2013-12-31,556.66,561.04,553.67,560.9,1358300
2014-01-02,558.27,559.42,554.67,557.1,1822719
2014-01-03,558.04,559.01,553.0,553.04,1669229
2014-01-06,557.04,559.97,553.76,559.2,1770782
2014-01-07,563.05,570.4,561.12,569.98,2553999
2014-01-08,573.56,574.22,567.19,571.17,2243444
2014-01-09,572.27,572.66,563.33,565.67,2085565
2014-01-10,570.09,570.09,561.67,565.64,2145560
2014-01-13,563.78,574.01,559.13,562.03,2425615
2014-01-14,569.53,576.06,564.59,575.26,2484514
2014-01-15,577.05,578.06,572.45,574.87,1951012
2014-01-16,575.11,579.53,574.56,578.67,1685699
2014-01-17,578.99,580.88,572.65,575.82,2766140
2014-01-21,581.03,582.56,576.21,582.41,1981099
2014-01-22,583.87,584.51,579.99,583.08,1573846
2014-01-23,580.56,581.81,577.74,580.61,1951643
2014-01-24,576.06,577.33,562.04,562.46,3926347
2014-01-27,563.6,563.8,541.66,551.15,4362978
2014-01-28,555.7,563.42,555.51,562.05,2217723
2014-01-29,560.1,561.42,550.24,554.0,2411641
2014-01-30,573.06,576.8,564.17,568.25,5141107
2014-01-31,586.24,593.85,576.12,591.06,5569794
2014-02-03,590.17,591.43,566.55,567.26,4575602
2014-02-04,569.55,578.06,569.06,569.63,2815737
2014-02-05,572.24,575.94,564.56,572.15,2400619
2014-02-06,576.12,580.64,574.33,580.54,1948254
2014-02-07,584.38,589.52,580.84,589.29,2687308
2014-02-10,586.47,591.77,585.08,587.03,1945639
2014-02-11,590.66,596.51,586.67,595.67,2052813
2014-02-12,595.08,595.58,591.26,593.92,1725673
2014-02-13,590.95,600.53,590.4,600.53,1836921
2014-02-14,598.38,602.78,596.98,601.98,2194330
2014-02-18,601.29,607.02,600.58,606.03,2110730
2014-02-19,603.23,605.2,599.33,601.75,2105697
2014-02-20,602.15,604.03,600.69,602.64,1701894
2014-02-21,604.49,605.52,602.0,602.48,1863155
2014-02-24,603.26,610.67,603.13,606.84,1675461
2014-02-25,608.56,612.84,605.8,610.59,1444180
2014-02-26,612.59,615.04,607.47,610.68,1983804
2014-02-27,609.79,612.71,609.1,610.2,1260794
2014-02-28,610.76,612.69,603.7,608.41,2314596
2014-03-03,603.96,604.51,596.65,601.93,2108720
2014-03-04,608.09,608.59,605.34,608.04,1471031
2014-03-05,608.11,612.13,606.29,609.72,1236190
2014-03-06,611.73,613.67,609.89,610.4,1269591
2014-03-07,613.99,614.09,606.31,607.98,1515510
2014-03-10,608.43,609.41,602.63,606.37,1215443
2014-03-11,607.47,607.75,598.9,600.58,1715423
2014-03-12,598.78,604.51,592.67,604.24,1966927
2014-03-13,604.56,605.84,592.95,595.11,2345640
2014-03-14,591.57,596.01,586.83,586.97,2301786
2014-03-17,590.2,599.12,589.63,596.63,2166547
2014-03-18,597.91,606.35,597.11,606.22,1821606
2014-03-19,606.49,606.58,597.78,600.21,1612901
2014-03-20,600.56,605.39,598.26,599.16,1684975
2014-03-21,603.74,605.4,591.8,592.09,3210656
2014-03-24,592.67,593.02,573.53,579.53,3039151
2014-03-25,583.57,585.49,574.06,579.92,2413045
2014-03-26,581.57,586.35,566.3,566.53,2580023
2014-03-27,565.97,566.52,551.58,557.68,3826676
2014-03-28,560.04,567.14,559.43,560.62,2258918
2014-03-31,565.75,568.05,556.96,557.8,1942277
2014-04-01,560.68,569.3,559.54,568.0,2182626
2014-04-02,571.5,572.96,562.55,568.1,2088804
2014-04-03,573.39,588.3,566.01,571.5,4019626
2014-04-04,578.55,579.72,544.49,545.25,5366972
2014-04-07,544.79,549.85,530.53,540.63,3961552
2014-04-08,545.05,559.88,544.7,557.51,3488768
2014-04-09,565.84,567.8,555.38,567.04,3033589
2014-04-10,568.0,568.21,545.5,546.69,3296996
2014-04-11,537.94,547.59,533.4,537.76,3175460
2014-04-14,543.66,553.02,540.52,545.2,2541398
2014-04-15,551.0,552.89,530.64,548.7,3999843
2014-04-16,557.7,564.0,553.1,563.9,4588541
2014-04-17,556.32,557.0,539.4,543.34,5616862
2014-04-21,544.0,544.0,534.0,539.37,2425207
2014-04-22,536.0,548.0,536.0,545.5,2331121
2014-04-23,543.67,544.8,528.13,537.51,1959330
2014-04-24,541.69,542.5,531.0,534.44,2069559
2014-04-25,532.26,533.86,522.5,523.1,2372604
2014-04-28,525.8,525.9,511.0,522.98,3752779
2014-04-29,523.89,537.76,523.0,536.33,2535967
2014-04-30,535.12,536.34,529.09,534.88,2038658
2014-05-01,534.25,539.91,532.86,538.53,2004375
2014-05-02,541.44,542.4,533.27,533.87,1781595
2014-05-05,530.24,535.72,527.58,535.33,1228797
2014-05-06,533.41,534.55,522.26,522.57,1835318
2014-05-07,523.25,524.43,511.09,518.0,3074346
2014-05-08,515.72,527.35,514.46,520.17,2452197
2014-05-09,518.65,527.35,514.28,526.62,2261447
2014-05-12,531.84,538.75,527.51,538.43,1949291
2014-05-13,539.58,543.99,537.9,541.54,2011963
2014-05-14,541.82,541.82,533.11,534.41,1281148
2014-05-15,533.14,534.0,525.31,529.12,1833044
2014-05-16,529.6,530.84,523.57,528.3,1907733
2014-05-19,528.88,539.35,525.66,538.83,1977885
2014-05-20,540.0,546.35,536.57,540.39,2425292
2014-05-21,542.9,549.75,542.11,549.7,1564854
2014-05-22,552.2,557.96,551.0,555.45,2149757
2014-05-23,558.13,565.0,554.17,563.8,2672674
2014-05-27,567.78,574.87,564.15,574.87,2191828
2014-05-28,574.57,577.66,569.95,570.45,1581576
2014-05-29,573.39,573.48,568.45,570.56,1411296
2014-05-30,571.64,572.58,565.79,571.65,1871737
2014-06-02,569.75,570.41,556.7,564.34,1663640
2014-06-03,560.9,562.4,552.53,554.51,2031647
2014-06-04,551.52,558.58,548.56,553.76,1729192
2014-06-05,557.11,565.0,555.05,564.93,1796370
2014-06-06,568.16,568.8,559.58,566.03,1740934
2014-06-09,566.75,572.0,565.22,570.73,1529959
2014-06-10,568.78,572.0,566.13,568.3,1485115
2014-06-11,565.92,568.97,563.68,567.5,1129173
2014-06-12,567.0,567.0,557.15,559.5,1549487
2014-06-13,560.08,560.65,553.72,560.35,1353343
2014-06-16,557.25,557.99,550.0,552.3,1971842
2014-06-17,552.36,553.74,547.47,550.62,1481669
2014-06-18,552.8,561.4,551.58,560.66,2060681
2014-06-19,561.15,565.0,556.67,564.99,2630539
2014-06-20,566.45,566.77,559.37,566.52,3162147
2014-06-23,564.35,574.44,563.5,574.29,1724098
2014-06-24,574.22,582.25,569.16,572.54,2844325
2014-06-25,573.55,587.3,573.26,585.93,2114743
2014-06-26,589.3,589.6,579.6,584.77,2012360
2014-06-27,585.45,587.88,582.62,585.69,2022118
2014-06-30,586.76,587.71,583.29,584.67,1479411
2014-07-01,587.65,593.66,586.29,591.49,1644628
2014-07-02,592.26,594.15,589.11,590.78,1197005
2014-07-03,591.7,594.25,589.0,593.08,898852
2014-07-07,593.51,595.64,587.94,590.76,1337088
2014-07-08,586.37,587.97,574.0,578.4,2129924
2014-07-09,578.95,584.1,577.0,583.36,1373056
2014-07-10,573.0,585.25,572.1,580.04,1436326
2014-07-11,581.0,588.23,580.58,586.65,1514265
2014-07-14,590.6,594.86,586.69,594.26,1954612
2014-07-15,595.15,595.3,585.31,593.06,1673979
2014-07-16,596.89,597.0,590.25,590.62,1442211
2014-07-17,588.97,589.5,576.85,580.82,2941648
2014-07-18,603.01,606.7,590.92,605.11,4874260
2014-07-21,601.35,604.16,594.45,598.44,2240111
2014-07-22,599.7,608.89,599.26,603.57,1881665
2014-07-23,602.05,607.05,601.35,605.19,1106136
2014-07-24,605.53,608.91,601.0,603.01,1355974
2014-07-25,599.25,601.0,595.75,598.08,1361911
2014-07-28,597.75,601.1,592.59,599.02,1358071
2014-07-29,597.7,598.49,592.17,593.95,1366729
2014-07-30,595.81,598.45,592.7,595.44,1215576
2014-07-31,588.96,591.99,577.68,579.55,2310471
2014-08-01,578.55,583.43,570.3,573.6,2213790
2014-08-04,576.51,583.82,572.26,582.27,1524818
2014-08-05,579.38,580.2,570.31,573.14,1651342
2014-08-06,569.5,578.64,567.45,574.49,1322878
2014-08-07,576.05,578.31,569.43,571.81,1163027
2014-08-08,572.02,579.56,569.02,577.94,1495022
2014-08-11,579.0,579.69,575.3,577.25,1203357
2014-08-12,575.0,575.9,569.91,572.12,1394939
2014-08-13,576.45,586.12,575.2,584.56,1903282
2014-08-14,586.69,587.8,580.92,584.65,1272879
2014-08-15,587.5,589.47,580.76,583.71,1725358
2014-08-18,587.1,595.05,586.55,592.7,1470756
2014-08-19,595.59,597.81,594.44,597.11,1045258
2014-08-20,596.95,596.99,593.0,595.41,968617
2014-08-21,594.9,595.25,591.1,592.42,1133593
2014-08-22,593.27,594.99,589.8,592.54,877464
2014-08-25,594.77,595.58,589.26,590.57,1298049
2014-08-26,592.0,592.05,587.45,588.12,1471953
2014-08-27,587.81,589.37,580.9,583.0,1368766
2014-08-28,580.02,584.71,577.88,580.32,1405950
2014-08-29,582.35,582.9,578.24,582.36,1206884
2014-09-02,582.95,589.3,582.4,588.63,1585277
2014-09-03,591.73,594.49,586.5,589.52,1579779
2014-09-04,592.13,598.0,590.6,593.14,1634585
2014-09-05,595.13,598.5,593.55,597.78,1799855
2014-09-08,599.14,603.52,598.02,601.63,1601244
2014-09-09,600.27,600.6,590.48,591.97,1574573
2014-09-10,591.74,593.72,587.14,593.42,1160291
2014-09-11,590.0,591.95,586.04,591.11,1501451
2014-09-12,590.39,591.48,583.28,584.9,1852271
2014-09-15,582.24,583.92,577.01,581.64,1550110
2014-09-16,580.95,590.15,580.95,588.78,1581589
2014-09-17,589.51,596.07,587.12,593.29,1720921
2014-09-18,595.05,597.56,593.02,597.27,1494467
2014-09-19,599.49,605.4,597.76,605.4,4194630
2014-09-22,602.5,603.8,593.12,597.27,1785101
2014-09-23,595.0,596.65,590.24,591.18,1405078
2014-09-24,591.57,600.11,590.3,598.42,1760953
2014-09-25,596.99,598.07,584.74,585.25,1676485
2014-09-26,585.93,589.57,585.0,587.9,1289090
2014-09-29,581.83,589.31,581.57,587.81,1144982
2014-09-30,587.49,591.0,584.5,588.41,1571688
2014-10-01,586.8,588.72,578.02,579.63,1449686
2014-10-02,578.0,583.24,574.05,580.88,1536935
2014-10-03,584.1,588.29,583.5,586.25,1214593
2014-10-06,589.95,592.4,585.4,587.78,1286130
2014-10-07,584.9,585.85,574.1,574.1,1546228
2014-10-08,574.79,584.69,567.64,583.74,2210360
2014-10-09,581.61,582.53,569.03,570.81,2413453
2014-10-10,567.47,575.23,555.01,555.19,2979673
2014-10-13,555.13,560.88,544.43,544.75,2756508
2014-10-14,550.14,558.63,544.5,548.69,2610033
2014-10-15,542.08,543.91,528.42,540.73,3836222
2014-10-16,527.0,540.99,524.95,536.92,3805046
2014-10-17,540.45,543.45,518.41,522.97,5998740
2014-10-20,520.45,533.16,519.14,532.38,2749830
2014-10-21,537.27,538.77,530.2,538.03,2460140
2014-10-22,541.05,550.76,540.23,542.69,2974550
2014-10-23,548.28,557.4,545.5,553.65,2153678
2014-10-24,554.98,555.0,545.16,548.9,2175767
2014-10-27,547.76,554.0,547.2,549.88,1598409
2014-10-28,551.71,559.2,550.43,558.94,1739666
2014-10-29,560.85,564.97,555.98,558.45,2053355
2014-10-30,558.25,562.5,552.13,560.27,1612469
2014-10-31,568.3,568.73,564.81,567.87,2341539
2014-11-03,563.53,567.15,561.63,563.77,1544338
2014-11-04,561.16,564.79,558.3,564.19,1386509
2014-11-05,566.79,566.9,554.15,555.95,1645264
2014-11-06,555.5,556.8,550.58,551.69,1650721
2014-11-07,555.6,555.6,549.35,551.82,1589131
2014-11-10,552.4,560.63,551.62,558.23,1304481
2014-11-11,558.52,562.5,556.24,561.29,1100179
2014-11-12,561.15,561.25,555.5,558.25,1094114
2014-11-13,560.81,560.82,554.09,556.44,1510989
2014-11-14,558.0,558.0,552.51,555.19,1425060
2014-11-17,555.19,555.19,544.44,546.64,1680621
2014-11-18,547.93,552.79,543.8,544.51,1822166
2014-11-19,544.75,548.22,539.19,547.2,1517286
2014-11-20,542.09,545.38,541.5,543.76,1750758
2014-11-21,551.04,551.04,545.0,545.89,2505988
2014-11-24,546.57,551.19,544.15,547.48,1653773
2014-11-25,547.21,552.5,546.91,549.23,1903589
2014-11-26,549.23,549.88,545.23,547.73,1480294
2014-11-28,547.0,549.6,544.48,549.08,1210061
2014-12-01,545.09,548.79,538.62,539.65,1994399
2014-12-02,539.45,541.85,534.66,538.59,2073974
2014-12-03,537.5,541.4,535.21,536.97,1623977
2014-12-04,537.64,542.69,534.89,542.58,1633688
2014-12-05,536.7,538.2,527.26,528.08,3070118
2014-12-08,529.22,533.82,527.0,530.73,3231818
2014-12-09,525.88,536.65,523.41,536.11,2168813
2014-12-10,535.9,539.36,527.49,528.04,2316204
2014-12-11,530.01,537.04,529.16,532.11,2073290
2014-12-12,527.44,532.24,521.46,521.51,2371543
2014-12-15,523.76,525.37,515.4,515.84,2621977
2014-12-16,513.6,515.58,497.19,498.16,4349882
2014-12-17,499.86,509.07,499.11,506.45,3639437
2014-12-18,515.99,516.25,506.56,514.62,3876732
2014-12-19,516.99,520.81,508.86,520.04,4872059
2014-12-22,520.61,532.97,520.59,532.3,3319461
2014-12-23,534.51,542.3,533.72,538.77,2877222
2014-12-24,538.82,540.29,535.1,536.93,737848
2014-12-26,536.93,543.25,535.49,541.52,1113464
2014-12-29,540.5,543.93,537.16,537.31,2218632
2014-12-30,534.96,537.84,533.61,535.28,1048631
2014-12-31,537.74,538.4,530.2,530.66,1236445
2015-01-02,532.6,535.8,527.88,529.55,1327870
2015-01-05,527.15,527.99,517.75,519.46,2059119
2015-01-06,520.5,521.21,505.55,506.64,2731813
2015-01-07,510.95,511.49,503.65,505.15,2345875
2015-01-08,501.51,507.5,495.02,506.91,3662224
2015-01-09,508.18,508.6,498.65,500.72,2100024
2015-01-12,499.24,500.28,490.91,497.06,2856938
2015-01-13,502.57,508.6,497.26,501.8,3050295
2015-01-14,500.42,508.26,498.16,505.93,2639959
2015-01-15,508.89,509.75,502.01,504.01,2556682
2015-01-16,503.15,510.85,503.09,510.45,2482858
2015-01-20,512.77,515.61,509.37,509.94,2343612
2015-01-21,510.84,521.85,509.59,520.39,2317789
2015-01-22,523.0,538.84,521.91,537.3,2803401
2015-01-23,538.03,545.41,535.75,541.95,2298290
2015-01-26,541.5,541.5,532.07,536.72,1546563
2015-01-27,531.4,532.78,520.86,521.19,1957440
2015-01-28,525.0,525.69,512.35,512.43,1791077
2015-01-29,512.9,515.19,503.48,513.23,3950857
2015-01-30,519.0,543.1,518.18,537.55,6055445
2015-02-02,534.32,536.5,521.72,532.2,3768861
2015-02-03,529.94,537.45,526.81,533.3,2353096
2015-02-04,533.14,536.75,525.03,526.1,1694832
2015-02-05,527.93,530.69,525.64,529.83,1658751
2015-02-06,531.01,540.22,528.65,533.88,2146922
2015-02-09,531.06,533.88,527.55,529.28,1515687
2015-02-10,532.15,541.0,529.17,540.16,2371468
2015-02-11,539.73,541.95,536.0,538.0,1915336
2015-02-12,539.66,548.34,537.0,546.01,2429520
2015-02-13,547.51,552.54,546.6,551.16,2369115
2015-02-17,551.16,553.0,543.26,545.01,1958679
2015-02-18,543.82,547.55,539.55,542.65,1558153
2015-02-19,542.47,546.86,540.75,546.45,1541669
2015-02-20,547.58,547.58,538.1,541.8,1911732
2015-02-23,539.0,539.3,532.0,535.0,1645276
2015-02-24,531.55,539.4,531.0,538.65,1421373
2015-02-25,538.44,549.57,538.01,547.33,2041827
2015-02-26,545.74,560.13,545.09,559.29,2701584
2015-02-27,558.15,569.42,557.03,562.63,3416445
2015-03-02,567.0,575.99,563.15,575.02,2520304
2015-03-03,576.35,580.85,570.5,578.79,2526280
2015-03-04,576.97,581.63,572.52,578.33,1898150
2015-03-05,579.62,583.2,578.23,581.43,1795889
2015-03-06,582.0,582.78,572.06,572.9,1879619
2015-03-09,570.92,575.45,569.05,574.1,1174244
2015-03-10,568.48,569.76,559.82,559.85,2004024
2015-03-11,559.8,564.18,555.41,555.69,2026158
2015-03-12,558.48,561.84,555.53,561.17,1780057
2015-03-13,559.23,564.36,550.33,553.0,1771354
2015-03-16,556.93,563.75,551.32,561.64,1842754
2015-03-17,558.29,560.64,554.41,557.61,1444560
2015-03-18,557.73,566.51,553.5,566.16,1766221
2015-03-19,564.52,566.96,562.12,563.67,1232969
2015-03-20,566.71,567.1,564.48,564.95,2216038
2015-03-23,566.0,569.64,563.06,565.37,1511686
2015-03-24,568.54,581.88,568.09,577.54,3957844
2015-03-25,577.57,580.07,567.0,567.0,2653451
2015-03-26,564.65,567.19,558.31,563.64,2492141
2015-03-27,561.83,564.07,556.93,557.55,1727629
2015-03-30,560.25,562.16,556.79,561.13,1239350
2015-03-31,557.94,562.45,554.67,554.7,1746622
2015-04-01,554.83,558.5,546.03,549.49,1945090
2015-04-02,547.41,548.0,540.44,541.31,2388019
2015-04-06,538.84,545.54,535.7,543.95,1685894
2015-04-07,544.99,550.16,543.59,544.86,1365916
